YEAR,TEAM,BPI
2008,Kansas,21.9
2008,North Carolina,20.2
2008,Memphis,19.3
2008,UCLA,18.9
2008,Duke,18.2
2008,Georgetown,17.2
2008,West Virginia,16.6
2008,Wisconsin,16.5
2008,Tennessee,16.1
2008,Louisville,16.1
2008,Davidson,14.8
2008,Clemson,14.7
2008,Washington St.,14.3
2008,Xavier,14.3
2008,Marquette,14.2
2008,Stanford,14.1
2008,Texas,13.7
2008,Michigan St.,13.6
2008,Pittsburgh,13.3
2008,Indiana,12.6
2008,Butler,12.5
2008,UConn,12.3
2008,Texas A&M,12.3
2008,Notre Dame,12.2
2008,USC,12.0
2008,Ohio St.,11.8
2008,Gonzaga,11.0
2008,Mississippi St.,11.0
2008,Arizona,10.7
2008,Florida,10.6
2008,Miami FL,10.4
2008,Drake,10.3
2008,Purdue,9.9
2008,Oregon,9.9
2008,Virginia Tech,9.8
2008,Arkansas,9.7
2008,Kansas St.,9.6
2008,Syracuse,9.6
2008,Oklahoma,9.5
2008,Saint Joseph's,9.3
2008,Ole Miss,9.3
2008,New Mexico,9.3
2008,Georgia Tech,9.2
2008,Missouri,9.1
2008,Villanova,9.0
2008,VCU,9.0
2008,Saint Mary's,9.0
2008,UNLV,8.6
2008,Vanderbilt,8.4
2008,Maryland,8.3
2008,Florida St.,8.3
2008,BYU,8.2
2008,Western Kentucky,8.2
2008,Illinois,8.1
2008,Rhode Island,7.8
2008,Baylor,7.8
2008,Massachusetts,7.8
2008,Minnesota,7.6
2008,Kent St.,7.6
2008,Nebraska,7.5
2008,Duquesne,7.4
2008,Kentucky,7.4
2008,Arizona St.,7.1
2008,Dayton,7.1
2008,Wake Forest,7.0
2008,Temple,7.0
2008,Washington,6.9
2008,California,6.9
2008,Illinois St.,6.9
2008,UAB,6.9
2008,Houston,6.7
2008,George Mason,6.7
2008,Akron,6.6
2008,Virginia,6.4
2008,Creighton,6.3
2008,South Alabama,6.1
2008,S Illinois,6.0
2008,Charlotte,6.0
2008,IUPUI,6.0
2008,Alabama,6.0
2008,Winthrop,5.9
2008,Providence,5.8
2008,Utah,5.6
2008,Oral Roberts,5.6
2008,Georgia,5.3
2008,South Carolina,5.2
2008,Tulsa,5.2
2008,Siena,5.1
2008,Oklahoma St.,4.9
2008,Texas Tech,4.9
2008,Miami FL OH,4.9
2008,Stephen F. Austin,4.9
2008,Cal St. Fullerton,4.7
2008,Western Michigan,4.4
2008,UNC Greensboro,4.3
2008,Boston College,4.3
2008,Old Dominion,4.3
2008,New Mexico St.,4.3
2008,UC Santa Barbara,4.3
2008,Ohio,4.2
2008,San Diego St.,4.2
2008,North Carolina St.,4.2
2008,Missouri St.,4.0
2008,Bradley,3.9
2008,Southern Miss,3.9
2008,UCF,3.9
2008,Cornell,3.6
2008,UTEP,3.4
2008,DePaul,3.4
2008,Seton Hall,3.4
2008,South Florida,3.3
2008,North Dakota St.,3.2
2008,LSU,3.0
2008,Cal St. Northridge,3.0
2008,Valparaiso,3.0
2008,Portland St.,2.9
2008,Cincinnati,2.8
2008,Robert Morris,2.8
2008,Brown,2.7
2008,Wright St.,2.7
2008,Belmont,2.6
2008,Sam Houston St.,2.6
2008,Cleveland St.,2.6
2008,UIC,2.5
2008,Rider,2.5
2008,Nevada,2.4
2008,Northern Iowa,2.4
2008,High Point,2.4
2008,Pacific,2.4
2008,UMBC,2.3
2008,Penn St.,2.2
2008,Boise St.,2.2
2008,Lamar,2.1
2008,Auburn,2.0
2008,Utah St.,2.0
2008,San Diego,2.0
2008,Iowa St.,1.7
2008,Marshall,1.6
2008,St. John's,1.5
2008,Saint Louis,1.5
2008,Fordham,1.4
2008,North Texas,1.4
2008,Indiana St.,1.4
2008,Appalachian St.,1.3
2008,UC Irvine,1.3
2008,Northeastern,1.2
2008,Niagara,1.1
2008,Austin Peay,1.1
2008,GA Southern,0.9
2008,Green Bay,0.8
2008,Oakland,0.8
2008,American,0.8
2008,Tulane,0.7
2008,Marist,0.7
2008,UNC Asheville,0.7
2008,Michigan,0.7
2008,Holy Cross,0.6
2008,Albany,0.3
2008,Wichita St.,0.3
2008,Chattanooga,0.2
2008,Richmond,0.2
2008,La Salle,0.0
2008,Vermont,0.0
2008,Iowa,0.0
2008,Colorado,-0.1
2008,Loyola MD,-0.2
2008,UNC Wilmington,-0.2
2008,College of Charleston,-0.3
2008,Montana,-0.4
2008,George Washington,-0.5
2008,Mount St. Mary's,-0.5
2008,SE Louisiana,-0.6
2008,TCU,-0.7
2008,East Tennessee St.,-0.7
2008,Morgan St.,-0.7
2008,Santa Clara,-0.8
2008,Liberty,-0.9
2008,C Michigan,-0.9
2008,James Madison,-0.9
2008,Air Force,-1.1
2008,Murray St.,-1.2
2008,Yale,-1.3
2008,Milwaukee,-1.3
2008,William & Mary,-1.3
2008,Lafayette,-1.3
2008,New Orleans,-1.4
2008,Gardner Webb,-1.5
2008,Hampton,-1.5
2008,UT Arlington,-1.5
2008,Lipscomb,-1.6
2008,N Arizona,-1.7
2008,VMI,-1.7
2008,Arkansas Little Rock,-1.8
2008,Purdue FW,-1.8
2008,Fresno St.,-1.9
2008,Middle Tennessee,-1.9
2008,Connecticut,-1.9
2008,Navy,-2.0
2008,E Michigan,-2.1
2008,Weber St.,-2.1
2008,Colgate,-2.1
2008,Delaware,-2.2
2008,Sacred Heart,-2.3
2008,Rutgers,-2.3
2008,Loyola Chicago,-2.4
2008,Wofford,-2.5
2008,Hofstra,-2.5
2008,UT Martin,-2.7
2008,Boston University,-2.8
2008,Northwestern,-2.9
2008,Utah Valley,-2.9
2008,Hawaii,-2.9
2008,Binghamton,-3.0
2008,LIU Brooklyn,-3.0
2008,Louisiana Lafayette,-3.1
2008,Columbia,-3.1
2008,Fairfield,-3.1
2008,Wagner,-3.2
2008,Tennessee Tech,-3.2
2008,Buffalo,-3.3
2008,Toledo,-3.4
2008,Florida Atlantic,-3.8
2008,Towson,-3.8
2008,Bowling Green,-3.8
2008,Drexel,-3.8
2008,Quinnipiac,-3.9
2008,Elon,-3.9
2008,St. Bonaventure,-4.0
2008,Nicholls,-4.0
2008,UL Monroe,-4.1
2008,McNeese,-4.1
2008,Montana St.,-4.1
2008,Tennessee St.,-4.2
2008,Bucknell,-4.2
2008,Jacksonville St.,-4.2
2008,Iona,-4.2
2008,Youngstown St.,-4.3
2008,Alabama St.,-4.3
2008,Eastern Kentucky,-4.4
2008,Hartford,-4.5
2008,Lehigh,-4.5
2008,Arkansas St.,-4.5
2008,Manhattan,-4.6
2008,Ball St.,-4.6
2008,Wyoming,-4.7
2008,Evansville,-4.8
2008,Pepperdine,-5.0
2008,W Carolina,-5.0
2008,Army,-5.1
2008,New Hampshire,-5.1
2008,UT Rio Grande,-5.3
2008,San Francisco,-5.4
2008,Coastal Carolina,-5.4
2008,Eastern Washington,-5.5
2008,Georgia St.,-5.5
2008,East Carolina,-5.5
2008,Detroit,-5.5
2008,Presbyterian,-5.6
2008,Texas St.,-5.7
2008,Cal Poly,-6.0
2008,Troy,-6.0
2008,W Illinois,-6.1
2008,Delaware St.,-6.1
2008,C Arkansas,-6.1
2008,Kansas City,-6.1
2008,Texas A&M CC,-6.2
2008,San José St.,-6.2
2008,Morehead St.,-6.3
2008,Oregon St.,-6.3
2008,Samford,-6.4
2008,Campbell,-6.5
2008,Northern Colorado,-6.6
2008,Mercer,-6.6
2008,North Carolina A&T,-6.7
2008,Penn,-6.7
2008,Harvard,-6.8
2008,Stetson,-6.8
2008,Norfolk St.,-6.8
2008,Saint Peter's,-7.0
2008,FIU,-7.0
2008,Chicago St.,-7.1
2008,Charleston So,-7.1
2008,Northwestern St.,-7.1
2008,UTSA,-7.1
2008,Southern Utah,-7.2
2008,SMU,-7.2
2008,Colorado St.,-7.3
2008,Stony Brook,-7.4
2008,Princeton,-7.5
2008,N Illinois,-7.6
2008,Centenary (LA),-7.7
2008,Portland,-7.7
2008,SC Upstate,-7.8
2008,St Francis BK,-7.9
2008,UC Riverside,-7.9
2008,Denver,-8.0
2008,Radford,-8.0
2008,S Dakota St.,-8.1
2008,Rice,-8.1
2008,Dartmouth,-8.1
2008,Idaho,-8.4
2008,Furman,-8.8
2008,Southeast Missouri St.,-8.9
2008,Florida Gulf Coast,-9.0
2008,Kennesaw St.,-9.1
2008,Fairleigh Dickinson,-9.2
2008,Long Beach St.,-9.3
2008,SC St.,-9.4
2008,E Illinois,-9.4
2008,Jackson St.,-9.6
2008,Monmouth,-9.6
2008,Florida A&M,-9.8
2008,Alabama A&M,-10.1
2008,St Francis PA,-10.1
2008,Coppin St.,-10.2
2008,Southern,-10.3
2008,Savannah St.,-10.3
2008,UC Davis,-10.4
2008,Idaho St.,-10.5
2008,J'Ville St.,-10.6
2008,Cal St. Bakersfield,-10.7
2008,Winston-Salem,-10.9
2008,Bethune,-11.0
2008,Maine,-11.1
2008,Canisius,-11.2
2008,Arkansas Pine Bluff,-11.2
2008,Sacramento St.,-11.8
2008,Mississippi Valley St.,-11.9
2008,Longwood,-12.1
2008,Louisiana Tech,-12.1
2008,The Citadel,-13.0
2008,Prairie View A&M,-13.8
2008,Texas Southern,-14.1
2008,LMU,-14.2
2008,North Florida,-14.4
2008,Howard,-15.9
2008,Alcorn St.,-16.6
2008,MD-Eastern,-16.7
2008,Grambling,-17.2
2008,North Carolina Central,-17.8
2008,NJIT,-20.1
2009,North Carolina,21.5
2009,UConn,18.6
2009,Memphis,18.5
2009,Duke,18.4
2009,Pittsburgh,18.1
2009,Louisville,17.4
2009,West Virginia,16.6
2009,Villanova,15.9
2009,Missouri,15.8
2009,Gonzaga,15.4
2009,Kansas,14.9
2009,Oklahoma,14.5
2009,Michigan St.,14.0
2009,Clemson,13.8
2009,Syracuse,13.8
2009,UCLA,13.7
2009,Purdue,13.5
2009,Xavier,13.5
2009,Arizona St.,13.0
2009,Wake Forest,12.9
2009,Tennessee,12.6
2009,Illinois,12.0
2009,Georgetown,11.9
2009,Marquette,11.8
2009,Washington,11.8
2009,Miami FL,11.5
2009,Texas,11.5
2009,Oklahoma St.,11.1
2009,Florida,11.0
2009,Butler,10.9
2009,Wisconsin,10.6
2009,Davidson,10.3
2009,BYU,10.1
2009,LSU,10.1
2009,Florida St.,9.9
2009,Kentucky,9.9
2009,USC,9.8
2009,UAB,9.7
2009,Temple,9.7
2009,Ohio St.,9.7
2009,Notre Dame,9.7
2009,Baylor,9.5
2009,California,9.3
2009,Maryland,9.3
2009,Kansas St.,9.1
2009,Saint Mary's,8.9
2009,VCU,8.8
2009,Boston College,8.4
2009,North Dakota St.,8.4
2009,Houston,8.3
2009,Michigan,8.3
2009,San Diego St.,8.1
2009,South Carolina,8.1
2009,Virginia Tech,8.1
2009,Auburn,8.0
2009,Illinois St.,7.8
2009,Texas A&M,7.8
2009,UNLV,7.8
2009,New Mexico,7.7
2009,Creighton,7.7
2009,Siena,7.7
2009,Tulsa,7.7
2009,North Carolina St.,7.6
2009,Stanford,7.5
2009,Rhode Island,7.4
2009,Vanderbilt,7.3
2009,Minnesota,7.2
2009,Penn St.,7.0
2009,Washington St.,6.9
2009,Dayton,6.9
2009,Mississippi St.,6.8
2009,Northwestern,6.8
2009,Arizona,6.8
2009,Utah St.,6.7
2009,Cleveland St.,6.7
2009,Utah,6.7
2009,Niagara,6.6
2009,George Mason,6.3
2009,Nebraska,6.1
2009,Providence,5.9
2009,Cincinnati,5.8
2009,UTEP,5.8
2009,Seton Hall,5.8
2009,Green Bay,5.8
2009,Akron,5.8
2009,Vermont,5.7
2009,Duquesne,5.5
2009,Stephen F. Austin,5.5
2009,Cornell,5.4
2009,Northern Iowa,5.3
2009,Miami FL OH,5.3
2009,Old Dominion,5.1
2009,Saint Joseph's,5.1
2009,Georgia Tech,5.1
2009,Northeastern,4.9
2009,Virginia,4.8
2009,Ole Miss,4.6
2009,Oral Roberts,4.4
2009,UT Martin,4.3
2009,Wright St.,4.1
2009,Alabama,3.9
2009,East Tennessee St.,3.7
2009,Iowa,3.7
2009,Belmont,3.6
2009,American,3.6
2009,Western Kentucky,3.5
2009,La Salle,3.4
2009,Murray St.,3.3
2009,Jacksonville St.,3.2
2009,Texas Tech,3.1
2009,Portland St.,3.1
2009,Oakland,3.0
2009,Kent St.,2.8
2009,Robert Morris,2.7
2009,Buffalo,2.6
2009,Sam Houston St.,2.5
2009,UIC,2.5
2009,Nevada,2.4
2009,Arkansas,2.3
2009,St. John's,2.3
2009,College of Charleston,2.3
2009,Richmond,2.3
2009,UCF,2.2
2009,Portland,2.1
2009,Evansville,2.0
2009,Mount St. Mary's,2.0
2009,Eastern Kentucky,2.0
2009,Cal St. Northridge,1.9
2009,Drake,1.9
2009,Pacific,1.9
2009,Southern Miss,1.8
2009,Middle Tennessee,1.7
2009,Bradley,1.4
2009,Marshall,1.4
2009,Massachusetts,1.3
2009,Bowling Green,1.3
2009,Iowa St.,1.2
2009,Drexel,1.2
2009,Charlotte,1.2
2009,Arkansas Little Rock,1.2
2009,Oregon St.,1.0
2009,Boston University,1.0
2009,Lipscomb,1.0
2009,Ohio,1.0
2009,James Madison,1.0
2009,S Illinois,1.0
2009,TCU,0.9
2009,New Mexico St.,0.9
2009,Wichita St.,0.9
2009,Morehead St.,0.8
2009,Nicholls,0.8
2009,Saint Louis,0.6
2009,Rutgers,0.6
2009,South Florida,0.5
2009,UT Arlington,0.4
2009,George Washington,0.4
2009,Milwaukee,0.3
2009,Sacred Heart,0.2
2009,North Texas,0.2
2009,VMI,0.1
2009,Morgan St.,0.0
2009,Holy Cross,0.0
2009,Santa Clara,0.0
2009,Tulane,-0.2
2009,Weber St.,-0.2
2009,Rider,-0.2
2009,Iona,-0.2
2009,SE Louisiana,-0.2
2009,South Alabama,-0.3
2009,Fairfield,-0.3
2009,Stony Brook,-0.3
2009,San Diego,-0.3
2009,Cal St. Fullerton,-0.4
2009,Texas A&M CC,-0.4
2009,Austin Peay,-0.5
2009,Radford,-0.5
2009,Lamar,-0.6
2009,Binghamton,-0.7
2009,Texas St.,-0.8
2009,Long Beach St.,-0.9
2009,IUPUI,-1.1
2009,Hofstra,-1.1
2009,W Carolina,-1.2
2009,UC Santa Barbara,-1.2
2009,Oregon,-1.2
2009,The Citadel,-1.2
2009,Navy,-1.2
2009,Manhattan,-1.3
2009,Liberty,-1.3
2009,UTSA,-1.4
2009,Boise St.,-1.4
2009,St. Bonaventure,-1.5
2009,Georgia,-1.7
2009,Wofford,-1.7
2009,Idaho,-1.8
2009,Louisiana Tech,-1.9
2009,Chattanooga,-1.9
2009,Arkansas St.,-2.0
2009,Troy,-2.0
2009,East Carolina,-2.0
2009,Harvard,-2.0
2009,Delaware,-2.1
2009,DePaul,-2.1
2009,San José St.,-2.2
2009,Missouri St.,-2.2
2009,Albany,-2.3
2009,Appalachian St.,-2.3
2009,SMU,-2.3
2009,Seattle U,-2.4
2009,J'Ville St.,-2.4
2009,Mercer,-2.5
2009,Youngstown St.,-2.5
2009,William & Mary,-2.6
2009,Fresno St.,-2.6
2009,Western Michigan,-2.6
2009,Alabama St.,-2.6
2009,Indiana St.,-2.6
2009,Valparaiso,-2.7
2009,Yale,-2.8
2009,LIU Brooklyn,-2.9
2009,Wyoming,-2.9
2009,Tennessee Tech,-2.9
2009,Utah Valley,-3.0
2009,Montana,-3.0
2009,Chicago St.,-3.2
2009,Purdue FW,-3.3
2009,Gardner Webb,-3.3
2009,Loyola Chicago,-3.4
2009,Lehigh,-3.4
2009,McNeese,-3.4
2009,Colorado,-3.5
2009,Hawaii,-3.5
2009,Ball St.,-3.5
2009,Samford,-3.6
2009,New Hampshire,-3.6
2009,Jackson St.,-3.7
2009,Loyola MD,-3.7
2009,UMBC,-3.8
2009,Penn,-3.8
2009,UC Davis,-3.8
2009,Canisius,-3.8
2009,Stetson,-3.9
2009,UC Riverside,-4.0
2009,S Dakota St.,-4.0
2009,San Francisco,-4.0
2009,Rice,-4.1
2009,Northern Colorado,-4.3
2009,Towson,-4.4
2009,Princeton,-4.5
2009,Campbell,-4.5
2009,Indiana,-4.5
2009,Louisiana Lafayette,-4.6
2009,Georgia St.,-4.6
